game_id;result;moves;board
6810;draw;11-16,22-17,9-14,24-19,8-11,25-22,11-15,17-13,15x24,28x19,4-8,22-18,8-11,18x9,5x14,29-25,16-20,25-22,11-15,19-16,12x19,23x16,15-19,22-17,19-24,26-23,10-15,17x10,7x14,16-11,24-28,30-25,1-5,31-26,20-24,27x20,15-18,23-19,18-23,26-22,23-26,22-17,14-18,17-14,18-23,21-17,23-27,32x23,6-9,13x6,2x9x18x27,17-14,26-30,25-21,30-26,14-10,26-22,10-6,22-18,6-1,5-9,19-15,3-8,11x4,18x11,21-17,27-31,1-6,9-13,17-14,31-27,6-2,27-23,14-10,23-19,10-7,28-32,7-3,32-27,3-8;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6811;black_win;11-16,22-17,9-14,24-19,8-11,25-22,11-15,17-13,15x24,28x19,4-8,22-17,8-11,29-25,16-20,19-16,12x19,23x16,14-18,16-12,10-15,27-24,20x27,32x23x14,6-9,13x6,2x9x18,17-14,1-6,31-27,6-9,27-24,9-13,26-22,11-16,24-20,16-19,20-16,19-23,16-11,7x16;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6812;draw;11-15,21-17,9-13,25-21,5-9,29-25,9-14,23-18,14x23,27x18x11,8x15,17-14,10x17,21x14,12-16,24-20,16-19,32-27,4-8,25-21,8-12,27-24,3-8,14-9,7-11,26-23,19x26,30x23,6-10,31-26,1-5,9-6,2x9,23-18,12-16,26-23,8-12,24-19,15x24,28x19,9-14,18x9,5x14,22-18,13-17,18x9,10-14,23-18,16x23;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6813;draw;11-15,21-17,9-13,25-21,8-11,30-25,4-8,24-19,15x24,27x20,11-15,17-14,10x17,21x14,15-19,23x16,12x19,32-27,6-10,25-21,10x17,21x14,1-6,29-25,6-10,25-21,10x17,21x14,2-6,22-18,6-10,27-24,10x17,24x15,17-21,18-14,8-11,15x8,3x12,26-23,21-25,23-19,25-29,19-15,29-25,15-10,5-9;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6814;draw;10-15,24-19,15x24,28x19,6-10,22-17,9-14,25-22,11-15,27-24,8-11,23-18,14x23,17-14,10x17,21x14,7-10,14x7,3x10,31-27,2-6,27x18,6-9,32-28,9-14,18x9,5x14,26-23,1-6,30-26,6-9,24-20,15x24,28x19,11-15,19-16,12x19,23x16,14-18,16-11,18x25,29x22,10-14,26-23,9-13,11-7,14-17;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6815;draw;10-14,22-17,7-10,17-13,3-7,24-20,14-18,23x14,9x18,26-23,10-14,28-24,11-15,30-26,8-11,32-28,6-10,25-22,18x25,29x22,14-17,21x14,10x17,23-19,7-10,27-23,17-21,19-16,12x19,23x16x7,2x11,26-23,4-8,23-19;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6816;draw;10-14,22-17,7-10,17-13,3-7,24-19,11-16,25-22,14-17,21x14,9x18x25,29x22,8-11,22-18,4-8,26-22,10-14,18x9,5x14,22-18,14-17,31-26,6-10,13-9,16-20,9-6,2x9,18-15,11x18,23x14x5,8-11,19-16,12x19,26-22,17x26,30x23x16,11-15,16-12,15-18,12-8,18-22,8-3,22-26,27-23,26-30,23-19,30-26,19-16,26-22,16-12,22-17,12-8,17-14,8-4,14-9,4-8,9-6,8-12,6-9,12-16,9-6,16-19,10-15,19x10,7x14,28-24;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6817;black_win;11-16,24-20,16-19,23x16,12x19,22-18,9-14,18x9,5x14,25-22,8-11,22-17,4-8,27-24,11-15,29-25,8-11,17-13,14-18,20-16,11x20x27,32x23x14,10x17,21x14,1-5,31-27,3-8;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6818;draw;11-16,24-20,16-19,23x16,12x19,22-18,10-14,18-15,7-10,20-16,14-18,26-23,19x26,30x23x14x7,2x11x18,28-24,9-14,24-19,5-9,25-22,18x25,29x22,9-13,22-18,14x23,27x18,13-17;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6819;draw;11-16,22-18,16-20,24-19,10-14,26-22,8-11,28-24,4-8,30-26,7-10,22-17,9-13,18x9,13x22,25x18,5x14,18x9,6x13,32-28,11-15,29-25,2-7,25-22,8-11,23-18,11-16,18x11x2,16x23x30,22-18,12-16,18-15,10x19,24x15,30-25,15-10,25-22,31-26,22x31x24,28x19x12;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6820;draw;11-16,22-18,8-11,24-20,16-19,23x16,12x19,27-23,4-8,23x16,8-12,32-27,12x19,27-23,11-16,20x11,7x16,25-22,10-14,29-25,3-8,18-15,14-18,23x14,9x18,21-17,5-9,17-14,9-13,31-27,16-20,14-9,1-5,26-23,5x14,23x16,8-12,16-11,6-9,30-26,18-23,26x19,14-17,22-18,17-21,25-22,21-25,18-14,9x18,11-7,2x11,15x8,18-23,27x18,25-30,18-15;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6821;white_win;12-16,22-17,16-20,25-22,9-13,29-25,5-9,17-14,9x18,23x14,10x17,21x14,11-15,24-19,15x24,28x19,8-11,22-18,11-16,19x12,3-8,12x3,13-17,3x10,6x15x22x29,14-10;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6822;draw;12-16,22-17,16-20,25-22,11-15,17-13,8-11,29-25,4-8,23-18,9-14,18x9,5x14,22-17,14-18,17-14,10x17,21x14,8-12,24-19,15x24,28x19,11-16,26-22,16x23,22x15,23-26;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6823;draw;10-15,23-18,12-16,21-17,9-13,24-20,16-19,17-14,6-9,27-23,8-12,23x16,12x19,32-27,3-8,27-23,8-12,23x16,12x19,25-21,13-17,22x13x6,15x22,26x17,2x9x18,30-26,4-8,17-14,1-6,20-16,11x20,26-23,19x26,31x22x15,7-11,14-10,11x18,10x1,8-11,1-6,11-15;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6824;draw;10-15,23-18,12-16,26-23,16-19,23x16,11x20,18x11,8x15,22-18,15x22,25x18,4-8,29-25,8-11,25-22,6-10,24-19,9-14,18x9,5x14,30-26,11-15,26-23,15x24,28x19,1-6,22-17,6-9,17-13,7-11,13x6,2x9,31-26,11-15,19-16,9-13,16-11,15-18,11-7,20-24,27x20,18x27,32x23,14-18,23x14,10x17,21x14,3x10x17;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6825;white_win;11-16,22-18,16-20,18-14,10x17,21x14,9x18,23x14,6-9,26-23,9x18,23x14,1-6,30-26,8-11,26-23,11-15,24-19,15x24,28x19,4-8,23-18,6-9,25-21,8-11,19-15,11-16,15-10,9-13,18-15,16-19,29-25,19-23,27x18,13-17,15-11,7x16,18-15,3-8,32-27,17-22,25x18,16-19,27-23,19x26,31x22,20-24,15-11,8x15,18x11,24-27,10-7,27-31,14-10,31-27,7-3,27-23,3-8,5-9,10-6,9-13,6-1,12-16,1-5,16-20,5-9,20-24,11-7;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6826;draw;11-16,22-18,8-11,24-20,16-19,23x16,12x19,27-23,4-8,23x16,8-12,32-27,12x19,27-23,11-16,20x11,7x16,18-15,10-14,15-11,6-10,25-22,9-13,22-18,10-15,18x9,5x14,29-25,15-18,26-22,18x27,31x24x15,2-6,11-8,3x12,15-11,16-19,11-7,19-23,7-2,6-9,2-7,23-27,7-11,27-31,28-24,31-27,24-20,27-23,11-15,23-26,30x23,13-17,22x13x6,1x10x19x26;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6827;draw;9-14,23-19,11-15,27-23,8-11,22-18,15x22,25x18x9,5x14,29-25,11-15,25-22,7-11,22-18,15x22,26x17,11-15,24-20,15x24,28x19,4-8,30-26,8-11,19-16,12x19,23x16x7,2x11,26-23,3-8,31-26,8-12,32-27,11-15,20-16,12x19,23x16,14-18,17-14,10x17,21x14,15-19,16-11,1-5,11-8,6-9,8-3,18-22;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6828;white_win;9-14,23-19,11-15,27-23,5-9,22-18,15x22,25x18,7-11,26-22,3-7,22-17,9-13,18x9,13x22,9-5,6-9,30-25,22-26,31x22,11-16,24-20,9-14,20x11,8x15x24,28x19,4-8,32-28,2-6,22-17,8-11,28-24,6-9,17-13,14-18,13x6,18x27,6-2;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6829;draw;10-14,23-18,14x23,27x18,12-16,32-27,16-20,26-23,7-10,30-26,3-7,24-19,9-14,18x9,5x14,19-16,8-12,22-18,12x19,18x9,6x13,23x16,1-6,16-12,11-16,27-23,13-17,21x14,10x17,25-22,17-21,22-18,7-10,31-27,6-9,28-24,9-13,24-19,2-7,26-22,21-25,18-15,10-14,22-18,14-17,29x22,17x26,12-8,4x11,15x8,26-31,19x12,31x24;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6830;black_win;10-14,23-18,14x23,27x18,12-16,32-27,16-20,26-23,6-10,30-26,11-15,18x11,8x15,22-18,15x22,25x18,10-14,24-19,4-8,29-25,7-10,19-16,2-7,25-22,8-12,27-24,20x27,31x24,12x19,24x15x6,1x10,18-15,10x19,23x16,9-13,16-12,7-11,26-23,11-16,22-18,16-20;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6831;draw;9-13,22-18,12-16,24-20,8-12,28-24,4-8,18-14,10x17,21x14,16-19,24x15,11x18,26-22,7-11,22x15,11x18,14-10,6x15,23x14,15-18,27-24,1-6,24-19,3-7,32-27,13-17,19-15,17-21,31-26,6-9,15-10,7-11,10-7,11-15,7-3,15-19,20-16,2-6,14-10,6x15,25-22,18x25,29x22,19-24,27x20,12x19,3x12,19-24,12-16,24-27,22-17,15-18,26-23,27-31;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6832;draw;9-13,22-18,6-9,25-22,1-6,30-25,10-15,23-19,11-16,19x10x1,2-6,1x10,7x14x23x30,22-17,13x22,25x18,8-11,21-17,9-13,17-14,13-17,27-23,17-22,14-9,5x14,18x9,16-20,32-27,4-8,9-6,30-26,23-19,3-7,6-2,11-16,2x11x4,16x23x32,24-19,26-23,19-15,20-24,28x19,23x16,15-10,16-11,10-6,32-28,6-1,28-24,1-6,24-19,6-10,19-23,10-14,12-16,14-10,16-19,10-14,11-16,4-8,19-24,8-3,24-28,3-7,28-32,7-10,32-28,10-6,28-24,6-9,24-19,9-13,16-11,13-9,11-7,31-27,23x32,14-18,22-26,18-23,26-30,23x16,32-27;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6833;draw;11-15,24-19,15x24,28x19,8-11,22-18,11-16,25-22,16-20,22-17,4-8,17-13,8-11,26-22,9-14,18x9,5x14,22-18,1-5,18x9,5x14,30-26,14-17,21x14,10x17,19-15,11x18,23x14,7-10,14x7,3x10,26-23,17-22,23-19,10-14,32-28,14-17,19-16,12x19,27-24;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6834;draw;11-15,24-19,15x24,28x19,8-11,22-18,9-14,18x9,5x14,25-22,11-15,32-28,15x24,28x19,4-8,22-18,1-5,18x9,5x14,29-25,7-11,25-22,11-15,22-18,15x24,18x9,6x13,27x20,10-15,21-17,13x22,26x17,15-19,23x16,12x19,17-14,2-6,30-26,19-24,26-22,8-11;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6835;white_win;12-16,23-19,16x23,27x18,11-16,31-27,16-20,24-19,10-14,26-23,8-11,28-24,4-8,19-16,6-10,16-12,11-16,22-17,8-11,17-13,10-15,13x6,2x9,25-22,7-10,30-25;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6836;black_win;12-16,23-19,16x23,27x18,9-14,18x9,5x14,22-17,11-15,25-22,8-11,26-23,4-8,23-19,8-12,29-25,11-16,31-27,16x23,27x18x11,7x16,30-26,6-9,17-13,16-20,13x6,20x27,32x23,2x9,28-24,12-16,24-19,9-13;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6837;white_win;9-13,22-18,12-16,24-20,5-9,28-24,10-15,32-28,15x22,25x18,1-5,29-25,8-12,25-22,6-10,24-19,10-14,27-24,4-8,22-17,13x22,26x17x10,7x14,31-27,9-13,18x9,5x14,19-15,11x18,20x11x4,18-22,4-8,22-25,8-11,25-29,11-15,2-6,15-18,6-9,18-22;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6838;black_win;9-13,22-18,6-9,18-14,9x18,23x14,10x17,21x14,12-16,25-21,16-19,24x15,11x18,28-24,8-11,24-19,4-8,29-25,2-6,19-15,13-17,32-28,11-16,27-24,16-20,24-19,18-23,25-22,23-27,22x13,7-11,31x24,11x18,14-10,20x27,26-23,6x15x24,23x14,27-31,28x19,8-11;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6839;draw;12-16,23-19,16x23,27x18,11-16,22-17,9-14,18x9,5x14,25-22,16-20,22-18,14x23,26x19,20x27,32x23,8-11,29-25,11-15,17-14,10x17,21x14,15x24,28x19,4-8,25-22,8-11,30-26,1-5,22-18,6-9,31-27,9-13,14-9,5x14,18x9,13-17,9-6,2x9,19-15;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6840;draw;12-16,24-20,8-12,28-24,3-8,22-18,16-19,24x15,10x19,23x16,12x19,25-22,9-14,18x9,5x14,22-17,6-10,29-25,8-12,25-22,11-15,26-23,19x26,30x23,15-19,23x16,12x19,20-16,7-11,16x7,2x11,22-18,14x23,27x18,10-15,18-14,15-18,14-10,19-23,10-7,11-15,31-27,23-26,7-2,18-22,27-23,26-31,2-7;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6841;draw;12-16,24-20,8-12,28-24,9-14,22-18,3-8,18x9,5x14,23-19,16x23,27x18x9,6x13,26-23,10-15,31-27,1-6,23-19,15-18,25-22,18x25,29x22,6-9,27-23,7-10,32-28,10-14,30-26,2-7,22-18,7-10,26-22,11-15,18x11,8x15,20-16,14-17;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6842;draw;12-16,24-19,8-12,22-18,10-14,26-22,16-20,28-24,7-10,22-17,4-8,30-26,9-13,18x9,13x22,25x18,5x14,18x9,6x13,32-28,11-15,29-25,2-7,25-22,8-11,23-18,11-16,18x11x2,16x23x30,22-18,12-16,18-15,10x19,24x15,30-25,15-10,25-22,31-26,22x31x24,28x19x12;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6843;white_win;12-16,24-19,8-12,22-18,10-14,26-22,16-20,22-17,7-10,30-26,11-16,26-22,9-13,18x9,5x14,22-18,13x22,18x9,6x13,25x18,4-8,28-24,1-6,31-26,3-7,26-22;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6844;white_win;9-13,23-18,10-15,26-23,7-10,30-26,3-7,24-20,15-19,23x16,12x19,27-23,8-12,23x16,12x19,18-15,11x18,22x15,13-17,21x14,10x17,25-21,6-9,21x14,9x18,32-27,4-8,20-16,8-12,15-11,5-9,11-8,9-13,29-25,1-6,28-24,19x28,8-3,12x19,3x10x1,19-23,26x19;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6845;draw;9-13,23-18,5-9,27-23,11-16,32-27,16-19,24x15,10x19,23x16,12x19,27-24,7-10,24x15,10x19,21-17,3-7,18-14,9x18,22x15,13x22,25x18,7-10,29-25,1-5,25-22,10-14,18x9,5x14,22-18,14x23,15-11,8x15,28-24,19x28,26x19x10x1;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6846;black_win;11-16,23-19,16x23,26x19,8-11,19-15,11x18,22x15,10x19,24x15,4-8,25-22,12-16,28-24,16-19,24-20,9-14,29-25,5-9,22-17,7-10,17-13,19-23,27x18,14x23,31-27,10x19,27x18,19-23,21-17,8-11,25-22,1-5,32-28,23-27,28-24,27-31,24-19,31-27,17-14,27-23,19-15,2-7,15x8,3x12,22-17,7-11,30-25,23-26,25-21,26-23;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6847;black_win;11-16,23-19,16x23,26x19,9-14,27-23,8-11,22-18,4-8,18x9,5x14,30-26,11-15,24-20,15x24,28x19,8-11,25-22,10-15,19x10,6x15,22-18,15x22,26x17x10,7x14,29-25,11-15,25-22,15-19,23x16,12x19,31-26,1-6,20-16,6-10,16-12,10-15,22-17,14-18,17-14,18-23,26-22,23-26,14-10,26-30,22-17,30-26,17-13,15-18,10-6,2x9,13x6,26-22,6-2,18-23,2-6,23-26,6-10,22-18,21-17,18-15,10-14,26-31,17-13,19-23,13-9,23-26,9-6,26-30,14-10,15-11,6-2,30-26,2-6,11-7,10-14,7-10,14x7,3x10,6x15,31-27,32x23,26x19x10;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6848;draw;9-14,23-19,11-16,26-23,5-9,24-20,9-13,20x11,8x15x24,28x19,14-17,21x14,10x17x26,31x22,4-8,22-17,13x22,25x18,8-11,29-25,11-16,25-21,16-20,18-14,7-11,30-25,11-16,25-22,1-5,22-18,6-9,18-15,9x18,23x14,16x23,27x18,12-16,15-10,16-19,21-17;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6849;draw;9-14,23-19,11-15,22-17,7-11,25-22,11-16,26-23,5-9,17-13,3-7,29-25,1-5,22-17,8-11,31-26,4-8,25-22,16-20,23-18,14x23,27x18,20x27,32x23,15x24,28x19,11-16,17-14,10x17,21x14,16-20,19-15,7-11,23-19,20-24,14-10,9-14,18x9,11x18x25,10x1,5x14,30x21,14-18,1-5,18-23,26-22;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6850;black_win;11-15,24-20,8-11,28-24,9-13,23-19,6-9,27-23,9-14,22-17,13x22,25x18x9,5x14,26-22,14-18,23x14,10x17x26,30x23,2-6,19x10,7x14,29-25,11-15,25-22,4-8,24-19,15x24,22-18,6-9,32-28,24-27,31x24,8-11;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6851;draw;9-13,22-18,10-15,25-22,6-10,23-19,11-16,18x11,16x23,27x18,8x15,18x11,7x16,22-18,1-6,18-15,10x19,24x15,16-19,32-27,5-9,27-24,9-14,15-11,3-7,24x15,7x16,29-25,4-8,28-24,14-18,24-20,16-19,20-16,2-7,31-27,19-24,27x20,12x19,20-16,8-12,15-11,7-10,11-7,10-15,7-2,19-24,2x9,12x19,9-14,18-23,26-22,23-27,14-18,27-31,18x11,19-23,22-18,31-27,18-15,24-28,15-10,28-32,10-6,13-17,21x14,23-26,30x23,27x18x9x2;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6852;white_win;9-13,22-18,11-15,18x11,8x15,21-17,13x22,25x18x11,7x16,24-20,3-8,20x11,8x15,28-24,4-8,29-25,5-9,25-22,8-11,23-19,9-13,27-23,6-9,32-28,9-14,24-20,15x24,28x19,14-17,23-18,17-21,18-14,10x17,22-18,17-22,26x17,13x22,19-15,12-16,15x8,16-19,8-3,22-25,3-8,25-29,8-11,29-25,18-15,25-22,15-10,19-24,10-7,24-28,7-3,22-18,3-8,18-23,11-16,28-32,16-19,23x16,20x11,32-28,11-7,2x11,8x15,28-24,15-10;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6853;white_win;10-14,23-19,7-10,22-17,9-13,27-23,13x22,25x18x9,5x14,26-22,11-15,30-25,1-5,22-18,15x22,25x18x9,5x14,29-25,3-7,25-22,8-11,22-17,6-9,17-13,4-8,13x6,2x9,31-26,9-13,24-20,14-17,21x14,10x17,23-18,17-22,26x17,13x22,28-24,22-26,18-14,26-31,32-28,31-26,14-9,26-22,9-5,22-17,5-1,17-22,1-5,22-26,5-9,26-23,19-15,11x18,24-19,23x16,20x11x4,18-23,4-8,23-27,9-6,27-31,8-3,7-11,6-10,31-27,3-8,11-16,10-15,27-23,8-11,16-20,11-7,23-19,15x24,20x27,7-11,27-32,11-15,12-16,15-18,32-27,18-15,27-32,28-24,16-19,15-18,19x28,18-23;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6854;black_win;10-14,23-19,11-16,19-15,16-19,22-17,14-18,24-20,9-13,17-14,7-11,14-10,5-9,10-7,3x10,26-23,19x26,30x23x14x7,11x18,7-3,18-22,25x18,2-7,3x10,6x15x22,21-17,1-6,27-23,6-10,23-19,8-11,32-27,11-15,28-24,15-18,20-16,10-15,19x10,12x19x28,10-6,28-32,27-24,32-28,24-20,18-23,6-1,23-27,31x24,28x19,1-5,22-26,5x14,13x22;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6855;draw;11-16,23-18,16-20,24-19,10-14,26-23,8-11,22-17,7-10,17-13,3-7,31-26,12-16,19x12,4-8,12x3,14-17,21x14,10x17,3x10,6x15x22x31,13x6,31x24,28x19,1x10,23-18,10-14,18x9,5x14,19-16,20-24,16x7,2x11,32-27;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6856;draw;11-16,23-18,9-14,18x9,5x14,22-17,16-20,25-22,8-11,26-23,11-15,24-19,15x24,28x19,4-8,30-26,8-11,22-18,11-15,18x11,7x16,26-22,3-8,17-13,8-11,22-18,10-15,18x9,15x24,29-25,6-10,9-6,2x9,13x6,10-15,6-2,15-19,23-18,19-23,25-22,16-19,2-7,11-16,7-10,23-26,18-15,26-30,15-11,1-5,10-15,5-9,22-17,9-13,15-18;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6857;white_win;11-15,24-20,8-11,27-24,4-8,23-19,9-13,32-27,15-18,22x15,11x18,26-22,7-11,22x15,11x18,30-26,3-7,26-22,7-11,22x15,11x18,31-26,2-7,19-15,10x19,24x15,7-10,26-22,10x19,22x15,6-10,15x6,1x10,27-24;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6858;draw;11-15,24-20,8-11,28-24,4-8,23-19,12-16,19x12,15-18,22x15,10x19x28,26-23,11-15,25-22,8-11,29-25,9-13,21-17,6-10,25-21,5-9,27-24,9-14,31-27,1-5,30-25,5-9,23-19,14-18,12-8,3x12,17-14,10x17x26,19x10x3,2-7,3x10,9-14,10x17,13x22x29,24-19;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6859;black_win;9-14,22-17,11-15,25-22,15-19,23x16,12x19,24x15,10x19,17x10,6x15,21-17,5-9,29-25,2-6,27-24,7-10,17-13,8-12,25-21,9-14,24-20,4-8,32-27,19-24,28x19,15x24,27-23,10-15,13-9,6x13,22-17,13x22,26x17x10,24-28,30-26,15-19,23x16,12x19,21-17,28-32,17-14,19-24,26-22,8-12,31-26,32-27,22-17,27-31,26-22,31-26,10-7,3x10,14x7,24-27,7-2,27-31,2-7,31-27,7-10,27-23,10-14,1-6;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6860;black_win;9-14,22-17,11-15,17-13,7-11,24-19,15x24,28x19,11-15,19-16,12x19,23x16,8-12,27-23,12x19,23x16,15-19,25-22,4-8,22-17,19-24,30-25,14-18,25-22,18x25,29x22,24-28,22-18,8-12,16-11,2-7,11x2,12-16;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6861;black_win;11-15,22-17,8-11,25-22,9-13,17-14,10x17,21x14,6-10,22-17,13x22,26x17,15-18,24-19,4-8,29-25,2-6,25-22,18x25,30x21,11-15,27-24,15-18,31-26,18x27,32x23,8-11,26-22,6-9,23-18,11-16,19-15,10x19,24x15,16-19,15-10,19-23,28-24,23-27,24-19,27-31;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6862;white_win;11-15,22-17,8-11,17-13,4-8,23-19,9-14,26-23,14-17,21x14,10x17,19x10,7x14,25-21,3-7,23-18,14x23,21x14,6-10,27x18,10x17,24-20,1-6,28-24,7-10,24-19,5-9,29-25,17-22,25-21,10-14,31-27,14x23,27x18,6-10,13x6,2x9,21-17,9-13,18-14;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6863;draw;10-14,22-17,7-10,23-19,9-13,27-23,13x22,25x18x9,5x14,29-25,11-15,24-20,15x24,28x19,8-11,19-16,12x19,23x16x7,2x11,25-22,4-8,22-17,8-12,26-23,6-9,17-13,3-7,13x6,14-18,23x14,10x17,21x14,1x10x17,31-26,7-10,32-27,11-15,27-23,10-14,20-16,12x19,23x16,15-19,16-11,19-24,11-7,24-27,7-2,27-31;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6864;white_win;10-14,22-17,7-10,17-13,3-7,25-22,14-17,21x14,9x18x25,29x22,11-15,24-20,12-16,20x11,7x16,27-24,16-20,24-19,15x24,28x19,20-24,19-15,10x19,23x16,8-12,16-11,24-28,26-23,6-10,22-17,10-15,17-14,2-6,14-10,15-19,23x16,6x15,11-7,12x19,7-3,15-18,3-7,19-24,30-26,1-6,7-11,6-10,11-7,10-15,7-11,15-19,11-16,18-23,26-22,4-8,22-17,8-12,16-20;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6865;black_win;11-15,22-17,15-19,24x15,10x19,23x16,12x19,25-22,8-11,27-23,4-8,23x16,11x20,30-25,9-13,17-14,8-11,32-27,11-16,22-17,13x22,25x18,16-19,29-25,6-9,27-24,20x27,31x24x15,1-6,25-22,7-10,14x7,3x10x19,18-15,2-7,22-18,9-13,18-14,13-17,14-10,7x14,15-11,6-10,11-8,10-15,8-3,15-18,3-7,18-22;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6866;black_win;9-13,22-18,12-16,24-20,8-12,27-24,3-8,24-19,11-15,18x11,8x15x24,20x11,7x16,28x19,10-14,26-22,4-8,22-17,13x22,25x18x9,5x14,29-25,8-11,25-22,16-20,30-26,20-24,22-18,1-5,18x9,5x14,26-22,11-16,22-17,6-10,17-13,24-27,31x24,16-20,32-27,2-6;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6867;white_win;9-13,22-18,6-9,18-14,9x18,23x14,10x17,21x14,12-16,26-22,11-15,22-17,13x22,25x18x11,8x15,24-19,16x23,27x18x11,7x16,29-25,3-7,32-27,4-8,30-26,1-6,28-24,8-12,26-23,16-20,24-19,7-11,31-26,2-7,23-18,11-16,26-23,7-11,25-21,6-9,19-15,9-13,15x8,16-19,23x16,12x19,18-15,19-24,27-23,24-27,14-10,27-31,23-19,31-27,15-11;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6868;draw;9-14,22-17,11-15,17-13,15-19,24x15,10x19,23x16,12x19,25-22,8-12,22-17,4-8,17x10,6x15,29-25,7-10,25-22,1-6,27-24,5-9,32-27,9-14,24-20,3-7,27-24,14-17,21x14,10x17,26-23,19x26,30x23,17x26,31x22,7-10,22-17,15-19,23x16,12x19,24x15,10x19,20-16,8-11,16x7,2x11,17-14,11-16,14-9,6-10,9-6,16-20,6-2,10-14;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
6869;white_win;11-15,22-18,15x22,25x18,12-16,29-25,9-13,24-19,16-20,26-22,5-9,21-17,10-15,18x11,8x15x24,28x19,9-14,17x10,6x15x24,32-28,4-8,28x19,8-11,25-21,7-10,22-18,10-15,19x10,2-6,10-7,3x10,18-14,10x17,21x14,13-17,23-19,11-15,19x10,6x15,14-10,17-22,27-23;#####rrrrrrrr#rrrr0000#0000wwww#wwwwwwww#####
